"Instparm: Type","PXC"
"Instparm: Bank",      1.00
"Instparm: Lam1",      1.54
"Instparm: Lam2",      1.54
"Instparm: Zero",  0.000000
"Instparm: Polariz.",      0.70
"Instparm: Azimuth",      0.00
"Instparm: I(L2)/I(L1)",      0.50
"Instparm: U",      9.42
"Instparm: V",    -12.57
"Instparm: W",     22.76
"Instparm: X",      0.66
"Instparm: Y",      2.50
"Instparm: Z",      0.00
"Instparm: SH/L",      0.00
"Instparm: Source","?"
"Samparm: InstrName",
"Samparm: Scale",    100.00
"Samparm: Type",Bragg-Brentano
"Samparm: DisplaceX",      0.00
"Samparm: DisplaceY",      0.00
"Samparm: Temperature",    300.00
"Samparm: Pressure",      0.10
"Samparm: Time",      0.00
"Samparm: Gonio. radius",    200.00
"Samparm: Omega",      0.00
"Samparm: Chi",      0.00
"Samparm: Phi",      0.00
"Samparm: Azimuth",      0.00
"Samparm: Shift",      0.00
"Samparm: Transparency",      0.00
"Samparm: SurfRoughA",      0.00
"Samparm: SurfRoughB",      0.00
"x","y_obs","weight","y_calc","y_bkg","Q"
119.81,1,1,2.99602,1,7.05768
119.82,5.94599,0.16818,2.973,1,7.05804
119.83,2,0.5,2.95044,1,7.0584
119.84,4.85668,0.205902,2.92834,1,7.05876
119.85,1.81334,0.551467,2.90667,1,7.05911
119.86,3.77087,0.265191,2.88543,1,7.05947
119.87,1.72922,0.578296,2.86461,1,7.05983
119.88,3.68838,0.271122,2.84419,1,7.06018
119.89,1,1,2.82416,1,7.06054
119.9,3,0.333333,2.80452,1,7.0609
119.91,2.57049,0.38903,2.78525,1,7.06125
119.92,4.53268,0.22062,2.76634,1,7.06161
119.93,1.49557,0.668641,2.74779,1,7.06196
119.94,4,0.25,2.72958,1,7.06232
119.95,-0.576592,1,2.7117,1,7.06268
119.96,3,0.333333,2.69416,1,7.06303
119.97,1,1,2.67693,1,7.06339
119.98,4,0.25,2.66002,1,7.06375
119.99,0,1,2.64341,1,7.0641
120,3.25419,0.307296,2.6271,1,7.06446
120.01,1,1,2.61107,1,7.06481
120.02,3.19066,0.313415,2.59533,1,7.06517
120.03,2.15972,0.463022,2.57986,1,7.06552
120.04,5,0.2,2.56466,1,7.06588
120.05,2,0.5,2.54973,1,7.06624
120.06,3.0701,0.325723,2.53505,1,7.06659
120.07,2.04124,0.489898,2.52062,1,7.06695
120.08,3.01287,0.331909,2.50644,1,7.0673
120.09,2,0.5,2.49249,1,7.06766
120.1,4,0.25,2.47878,1,7.06801
120.11,-2.06941,1,2.4653,1,7.06837
120.12,5,0.2,2.45203,1,7.06872
120.13,-0.122016,1,2.43899,1,7.06908
120.14,3.85232,0.259584,2.42616,1,7.06943
120.15,-0.172919,1,2.41354,1,7.06979
120.16,2.80225,0.356857,2.40112,1,7.07015
120.17,1.77781,0.56249,2.3889,1,7.0705
120.18,4,0.25,2.37688,1,7.07086
120.19,1.7301,0.578002,2.36505,1,7.07121
120.2,4,0.25,2.3534,1,7.07156
120.21,1.68388,0.593867,2.34194,1,7.07192
120.22,2.66131,0.375755,2.33065,1,7.07227
120.23,1.63909,0.610095,2.31954,1,7.07263
120.24,4,0.25,2.30861,1,7.07298
120.25,0,1,2.29784,1,7.07334
120.26,4.57446,0.218605,2.28723,1,7.07369
120.27,1,1,2.27678,1,7.07405
120.28,3.53299,0.283046,2.26649,1,7.0744
120.29,-1.48728,1,2.25636,1,7.07476
120.3,5,0.2,2.24638,1,7.07511
120.31,-1.52691,1,2.23654,1,7.07547
120.32,3,0.333333,2.22685,1,7.07582
120.33,2,0.5,2.21731,1,7.07617
120.34,3.4158,0.292757,2.2079,1,7.07653
120.35,1,1,2.19863,1,7.07688
120.36,2.37898,0.420348,2.18949,1,7.07724
120.37,0,1,2.18048,1,7.07759
120.38,3.34321,0.299113,2.17161,1,7.07794
120.39,-0.674288,1,2.16286,1,7.0783
120.4,3,0.333333,2.15423,1,7.07865
120.41,2,0.5,2.14572,1,7.07901
120.42,3,0.333333,2.13734,1,7.07936
120.43,1.25814,0.794827,2.12907,1,7.07971
120.44,3,0.333333,2.12091,1,7.08007
120.45,-1.77426,1,2.11287,1,7.08042
120.46,4,0.25,2.10494,1,7.08077
120.47,2,0.5,2.09712,1,7.08113
120.48,4,0.25,2.0894,1,7.08148
120.49,1,1,2.08179,1,7.08183
120.5,3.14856,0.317605,2.07428,1,7.08219
120.51,1,1,2.06687,1,7.08254
120.52,4,0.25,2.05956,1,7.08289
120.53,1,1,2.05235,1,7.08325
120.54,2.09047,0.478362,2.04523,1,7.0836
120.55,2,0.5,2.03821,1,7.08395
120.56,4,0.25,2.03128,1,7.0843
120.57,2,0.5,2.02444,1,7.08466
120.58,5,0.2,2.01769,1,7.08501
120.59,1,1,2.01102,1,7.08536
120.6,2.00889,0.497788,2.00444,1,7.08572
120.61,1.9959,0.501028,1.99795,1,7.08607
120.62,3,0.333333,1.99154,1,7.08642
120.63,1.97041,0.507507,1.98521,1,7.08677
120.64,2.95791,0.338076,1.97896,1,7.08713
120.65,-0.0544276,1,1.97279,1,7.08748
120.66,3,0.333333,1.96669,1,7.08783
120.67,1,1,1.96067,1,7.08818
120.68,2.90946,0.343706,1.95473,1,7.08854
120.69,1.89773,0.526947,1.94886,1,7.08889
120.7,2.88613,0.346485,1.94307,1,7.08924
120.71,1.87468,0.533424,1.93734,1,7.08959
120.72,3.86337,0.258841,1.93168,1,7.08994
120.73,1,1,1.9261,1,7.0903
120.74,2.84116,0.351969,1.92058,1,7.09065
120.75,1.83025,0.546373,1.91513,1,7.091
120.76,2.81948,0.354675,1.90974,1,7.09135
120.77,1.80883,0.552842,1.90442,1,7.0917
120.78,4,0.25,1.89916,1,7.09206
120.79,1.78792,0.559308,1.89396,1,7.09241
120.8,2,0.5,1.88883,1,7.09276
120.81,0.767507,1.30292,1.88375,1,7.09311
120.82,2.75748,0.36265,1.87874,1,7.09346
120.83,1,1,1.87378,1,7.09381
120.84,2.73777,0.365261,1.86889,1,7.09417
120.85,1.72809,0.578674,1.86404,1,7.09452
120.86,5,0.2,1.85926,1,7.09487
120.87,1,1,1.85453,1,7.09522
120.88,2.69971,0.370411,1.84985,1,7.09557
120.89,1.69046,0.591554,1.84523,1,7.09592
120.9,3.68132,0.271641,1.84066,1,7.09627
120.91,1.67229,0.597983,1.83614,1,7.09662
120.92,2.66335,0.375466,1.83168,1,7.09697
120.93,0.654522,1.52783,1.82726,1,7.09733
120.94,3,0.333333,1.82289,1,7.09768
120.95,0.637153,1.56948,1.81858,1,7.09803
120.96,3.62861,0.275587,1.81431,1,7.09838
120.97,1,1,1.81008,1,7.09873
120.98,2.61182,0.382875,1.80591,1,7.09908
120.99,1.60356,0.623613,1.80178,1,7.09943
121,3.59539,0.278134,1.7977,1,7.09978
121.01,0,1,1.79366,1,7.10013
121.02,2,0.5,1.78966,1,7.10048
121.03,0,1,1.78571,1,7.10083
121.04,3,0.333333,1.7818,1,7.10118
121.05,0.555869,1.79899,1.77793,1,7.10153
121.06,3.54822,0.281832,1.77411,1,7.10188
121.07,1,1,1.77033,1,7.10223
121.08,4,0.25,1.76658,1,7.10258
121.09,0.525757,1.90202,1.76288,1,7.10293
121.1,2.51843,0.397073,1.75921,1,7.10328
121.11,1.51118,0.661735,1.75559,1,7.10363
121.12,3,0.333333,1.752,1,7.10398
121.13,0,1,1.74845,1,7.10433
121.14,3.48988,0.286543,1.74494,1,7.10468
121.15,-1.51707,1,1.74147,1,7.10503
121.16,2,0.5,1.73803,1,7.10538
121.17,1.46925,0.680621,1.73462,1,7.10573
121.18,2.46251,0.40609,1.73126,1,7.10608
121.19,1,1,1.72792,1,7.10643
121.2,2,0.5,1.72462,1,7.10678
121.21,1,1,1.72136,1,7.10713
121.22,2.43625,0.410466,1.71813,1,7.10748
121.23,0.429857,2.32636,1.71493,1,7.10783
121.24,2.42352,0.412622,1.71176,1,7.10818
121.25,1.41726,0.705589,1.70863,1,7.10853
121.26,2,0.5,1.70553,1,7.10888
121.27,0,1,1.70246,1,7.10923
121.28,3.39883,0.294219,1.69942,1,7.10957
121.29,0,1,1.69641,1,7.10992
121.3,4,0.25,1.69343,1,7.11027
121.31,0,1,1.69048,1,7.11062
121.32,3,0.333333,1.68756,1,7.11097
121.33,1.36933,0.730285,1.68466,1,7.11132
121.34,2.3636,0.423083,1.6818,1,7.11167
121.35,0,1,1.67897,1,7.11202
121.36,3,0.333333,1.67616,1,7.11237
121.37,1.34676,0.742522,1.67338,1,7.11271
121.38,3,0.333333,1.67063,1,7.11306
121.39,1.33581,0.748611,1.6679,1,7.11341
121.4,3,0.333333,1.6652,1,7.11376
121.41,1,1,1.66253,1,7.11411
121.42,2,0.5,1.65989,1,7.11446
121.43,1,1,1.65726,1,7.1148
121.44,2,0.5,1.65467,1,7.11515
121.45,1.3042,0.766756,1.6521,1,7.1155
121.46,2,0.5,1.64955,1,7.11585
121.47,0.294058,3.40069,1.64703,1,7.1162
121.48,2.28906,0.43686,1.64453,1,7.11654
121.49,0,1,1.64206,1,7.11689
121.5,3.27921,0.304951,1.63961,1,7.11724
121.51,-1.72564,1,1.63718,1,7.11759
121.52,3.26955,0.305853,1.63477,1,7.11794
121.53,1.26478,0.790649,1.63239,1,7.11828
121.54,3.26006,0.306742,1.63003,1,7.11863
121.55,-1.74461,1,1.62769,1,7.11898
121.56,3.25076,0.307621,1.62538,1,7.11933
121.57,0,1,1.62308,1,7.11967
121.58,2,0.5,1.62081,1,7.12002
121.59,1,1,1.61856,1,7.12037
121.6,4,0.25,1.61633,1,7.12072
121.61,0.228239,4.38137,1.61412,1,7.12106
121.62,2.22386,0.449669,1.61193,1,7.12141
121.63,0,1,1.60976,1,7.12176
121.64,2.21522,0.451422,1.60761,1,7.1221
121.65,1.21096,0.825791,1.60548,1,7.12245
121.66,3.20674,0.311843,1.60337,1,7.1228
121.67,0,1,1.60128,1,7.12315
121.68,2,0.5,1.59921,1,7.12349
121.69,1.19431,0.837307,1.59715,1,7.12384
121.7,2,0.5,1.59512,1,7.12419
121.71,1,1,1.5931,1,7.12453
121.72,3,0.333333,1.5911,1,7.12488
121.73,-2.82175,1,1.58912,1,7.12523
121.74,4,0.25,1.58716,1,7.12557
121.75,-0.829569,1,1.58522,1,7.12592
121.76,2.16658,0.461558,1.58329,1,7.12627
121.77,1.16276,0.860026,1.58138,1,7.12661
121.78,2.15897,0.463184,1.57948,1,7.12696
121.79,0,1,1.57761,1,7.1273
121.8,3.1515,0.317309,1.57575,1,7.12765
121.81,1,1,1.57391,1,7.128
121.82,2.14416,0.466383,1.57208,1,7.12834
121.83,1.14054,0.87678,1.57027,1,7.12869
121.84,3,0.333333,1.56847,1,7.12903
121.85,0.13339,7.49682,1.56669,1,7.12938
121.86,3,0.333333,1.56493,1,7.12973
121.87,1.12637,0.887809,1.56318,1,7.13007
121.88,2.1229,0.471053,1.56145,1,7.13042
121.89,0,1,1.55973,1,7.13076
121.9,2.11606,0.472575,1.55803,1,7.13111
121.91,1,1,1.55634,1,7.13146
121.92,3,0.333333,1.55467,1,7.1318
121.93,1,1,1.55301,1,7.13215
121.94,2,0.5,1.55137,1,7.13249
121.95,1.09948,0.90952,1.54974,1,7.13284
121.96,3.09625,0.322971,1.54813,1,7.13318
121.97,1,1,1.54652,1,7.13353
121.98,2.08987,0.478498,1.54494,1,7.13387
121.99,1.08672,0.920197,1.54336,1,7.13422
122,2.0836,0.479938,1.5418,1,7.13456
122.01,0,1,1.54025,1,7.13491
122.02,3.07744,0.324945,1.53872,1,7.13525
122.03,1,1,1.5372,1,7.1356
122.04,2,0.5,1.53569,1,7.13594
122.05,0,1,1.5342,1,7.13629
122.06,2,0.5,1.53271,1,7.13663
122.07,1.06249,0.941184,1.53125,1,7.13698
122.08,2,0.5,1.52979,1,7.13732
122.09,1,1,1.52834,1,7.13767
122.1,3.05382,0.327458,1.52691,1,7.13801
122.11,1.05098,0.95149,1.52549,1,7.13836
122.12,4,0.25,1.52408,1,7.1387
122.13,-0.954626,1,1.52269,1,7.13905
122.14,2,0.5,1.5213,1,7.13939
122.15,-0.960141,1,1.51993,1,7.13973
122.16,3.03714,0.329258,1.51857,1,7.14008
122.17,-0.965564,1,1.51722,1,7.14042
122.18,3,0.333333,1.51588,1,7.14077
122.19,1,1,1.51455,1,7.14111
122.2,2.02647,0.493468,1.51324,1,7.14146
122.21,0,1,1.51193,1,7.1418
122.22,3,0.333333,1.51064,1,7.14214
122.23,1,1,1.50935,1,7.14249
122.24,2.01616,0.495992,1.50808,1,7.14283
122.25,1.01364,0.986546,1.50682,1,7.14317
122.26,2,0.5,1.50557,1,7.14352
122.27,-2.99135,1,1.50433,1,7.14386
122.28,2,0.5,1.5031,1,7.14421
122.29,0,1,1.50187,1,7.14455
122.3,4,0.25,1.50066,1,7.14489
122.31,0,1,1.49946,1,7.14524
122.32,2.99655,0.333717,1.49827,1,7.14558
122.33,1,1,1.49709,1,7.14592
122.34,3,0.333333,1.49592,1,7.14627
122.35,1,1,1.49476,1,7.14661
122.36,4,0.25,1.49361,1,7.14695
122.37,-1.01506,1,1.49247,1,7.1473
122.38,1.98267,0.50437,1.49134,1,7.14764
122.39,0,1,1.49021,1,7.14798
122.4,3,0.333333,1.4891,1,7.14832
122.41,0,1,1.48799,1,7.14867
122.42,2,0.5,1.4869,1,7.14901
122.43,0,1,1.48581,1,7.14935
122.44,2.96947,0.336761,1.48473,1,7.1497
122.45,-0.0326704,1,1.48366,1,7.15004
122.46,1.96521,0.508852,1.4826,1,7.15038
122.47,1,1,1.48155,1,7.15072
122.48,1.96102,0.509938,1.48051,1,7.15107
122.49,0,1,1.47948,1,7.15141
122.5,1.9569,0.511012,1.47845,1,7.15175
122.51,0.954867,1.04727,1.47743,1,7.15209
122.52,2.95285,0.338656,1.47642,1,7.15244
122.53,1,1,1.47542,1,7.15278
122.54,1.94886,0.513119,1.47443,1,7.15312
122.55,0,1,1.47345,1,7.15346
122.56,2,0.5,1.47247,1,7.15381
122.57,-0.0569936,1,1.4715,1,7.15415
122.58,2.94109,0.34001,1.47054,1,7.15449
122.59,0,1,1.46959,1,7.15483
122.6,3,0.333333,1.46865,1,7.15517
122.61,0.935418,1.06904,1.46771,1,7.15551
122.62,5,0.2,1.46678,1,7.15586
122.63,0,1,1.46586,1,7.1562
122.64,1.92989,0.518165,1.46494,1,7.15654
122.65,-1.07192,1,1.46404,1,7.15688
122.66,1.92628,0.519136,1.46314,1,7.15722
122.67,0.924493,1.08167,1.46225,1,7.15756
122.68,2.92272,0.342147,1.46136,1,7.15791
122.69,-0.0790301,1,1.46048,1,7.15825
122.7,2,0.5,1.45961,1,7.15859
122.71,-1.0825,1,1.45875,1,7.15893
122.72,4,0.25,1.4579,1,7.15927
122.73,0.914095,1.09398,1.45705,1,7.15961
122.74,1.91241,0.5229,1.45621,1,7.15995
122.75,0,1,1.45537,1,7.16029
122.76,1.90908,0.523811,1.45454,1,7.16064
122.77,0,1,1.45372,1,7.16098
122.78,1.90581,0.524711,1.45291,1,7.16132
122.79,0,1,1.4521,1,7.16166
122.8,1.90259,0.525598,1.4513,1,7.162
122.81,1,1,1.4505,1,7.16234
122.82,1.89943,0.526474,1.44971,1,7.16268
122.83,1,1,1.44893,1,7.16302
122.84,1.89631,0.527339,1.44816,1,7.16336
122.85,0.894777,1.1176,1.44739,1,7.1637
122.86,2.89325,0.345632,1.44663,1,7.16404
122.87,-0.10826,1,1.44587,1,7.16438
122.88,2,0.5,1.44512,1,7.16472
122.89,0,1,1.44438,1,7.16506
122.9,2,0.5,1.44364,1,7.1654
122.91,-0.114186,1,1.44291,1,7.16574
122.92,2.88436,0.346697,1.44218,1,7.16608
122.93,0,1,1.44146,1,7.16642
122.94,3,0.333333,1.44075,1,7.16676
122.95,0.880082,1.13626,1.44004,1,7.1671
122.96,2.87868,0.347382,1.43934,1,7.16744
122.97,-0.122714,1,1.43864,1,7.16778
122.98,2.87591,0.347717,1.43795,1,7.16812
122.99,1,1,1.43727,1,7.16846
123,2.87318,0.348046,1.43659,1,7.1688
123.01,1,1,1.43592,1,7.16914
123.02,3,0.333333,1.43525,1,7.16948
123.03,0.869176,1.15052,1.43459,1,7.16982
123.04,2.86786,0.348692,1.43393,1,7.17016
123.05,0,1,1.43328,1,7.1705
123.06,1.86527,0.536115,1.43264,1,7.17084
123.07,0,1,1.432,1,7.17118
123.08,2,0.5,1.43136,1,7.17152
123.09,0,1,1.43073,1,7.17186
123.1,3,0.333333,1.43011,1,7.1722
123.11,1,1,1.42949,1,7.17254
123.12,2.85775,0.349925,1.42888,1,7.17288
123.13,0,1,1.42827,1,7.17321
123.14,1.85533,0.538987,1.42767,1,7.17355
123.15,0,1,1.42707,1,7.17389
123.16,6,0.166667,1.42647,1,7.17423
123.17,0.851774,1.17402,1.42589,1,7.17457
123.18,3,0.333333,1.4253,1,7.17491
123.19,-0.150546,1,1.42473,1,7.17525
123.2,2.84831,0.351086,1.42415,1,7.17559
123.21,1,1,1.42359,1,7.17592
123.22,2,0.5,1.42302,1,7.17626
123.23,1,1,1.42247,1,7.1766
123.24,3,0.333333,1.42191,1,7.17694
123.25,-0.157273,1,1.42136,1,7.17728
123.26,1.84164,0.542994,1.42082,1,7.17762
123.27,0.840562,1.18968,1.42028,1,7.17795
123.28,2.83949,0.352175,1.41975,1,7.17829
123.29,1,1,1.41922,1,7.17863
123.3,2.83738,0.352437,1.41869,1,7.17897
123.31,1,1,1.41817,1,7.17931
123.32,2,0.5,1.41766,1,7.17964
123.33,0.834289,1.19863,1.41714,1,7.17998
123.34,2.83328,0.352948,1.41664,1,7.18032
123.35,0.832271,1.20153,1.41614,1,7.18066
123.36,2,0.5,1.41564,1,7.181
123.37,1,1,1.41514,1,7.18133
123.38,2,0.5,1.41466,1,7.18167
123.39,0,1,1.41417,1,7.18201
123.4,2.82738,0.353684,1.41369,1,7.18235
123.41,1,1,1.41321,1,7.18268
123.42,2.82549,0.353922,1.41274,1,7.18302
123.43,0.82455,1.21278,1.41228,1,7.18336
123.44,4,0.25,1.41181,1,7.1837
123.45,-1.17729,1,1.41135,1,7.18403
123.46,2,0.5,1.4109,1,7.18437
123.47,0.820895,1.21818,1.41045,1,7.18471
123.48,1.82,0.54945,1.41,1,7.18504
123.49,-1.18088,1,1.40956,1,7.18538
123.5,2.81824,0.354831,1.40912,1,7.18572
123.51,0.817371,1.22343,1.40869,1,7.18606
123.52,2,0.5,1.40826,1,7.18639
123.53,-0.184342,1,1.40783,1,7.18673
123.54,1.81481,0.551021,1.40741,1,7.18707
123.55,1,1,1.40699,1,7.1874
123.56,1.81315,0.551527,1.40657,1,7.18774
123.57,0.812326,1.23103,1.40616,1,7.18808
123.58,2,0.5,1.40576,1,7.18841
123.59,0.810707,1.23349,1.40535,1,7.18875
123.6,3,0.333333,1.40495,1,7.18909
123.61,1,1,1.40456,1,7.18942
123.62,2.80834,0.356083,1.40417,1,7.18976
123.63,0,1,1.40378,1,7.19009
123.64,1.80679,0.553467,1.4034,1,7.19043
123.65,-0.199134,1,1.40043,1,7.19077
123.66,2,0.5,1.40006,1,7.1911
123.67,1,1,1.39969,1,7.19144
123.68,1.79865,0.555972,1.39933,1,7.19177
123.69,0,1,1.39897,1,7.19211
123.7,1.79721,0.556417,1.39861,1,7.19245
123.71,0.796506,1.25548,1.39825,1,7.19278
123.72,2,0.5,1.3979,1,7.19312
123.73,1,1,1.39755,1,7.19345
123.74,2.79442,0.357856,1.39721,1,7.19379
123.75,-0.206258,1,1.39687,1,7.19412
123.76,2,0.5,1.39653,1,7.19446
123.77,0.792403,1.26198,1.3962,1,7.1948
123.78,1.79174,0.558116,1.39587,1,7.19513
123.79,-0.208909,1,1.39555,1,7.19547
123.8,2.79044,0.358366,1.39522,1,7.1958
123.81,1,1,1.3949,1,7.19614
123.82,2.78917,0.358529,1.39459,1,7.19647
123.83,1,1,1.39427,1,7.19681
123.84,2.78793,0.358689,1.39396,1,7.19714
123.85,0.787317,1.27014,1.39366,1,7.19748
123.86,2.78671,0.358846,1.39336,1,7.19781
123.87,1,1,1.39306,1,7.19815
123.88,2,0.5,1.39276,1,7.19848
123.89,0.784935,1.27399,1.39247,1,7.19882
123.9,2.78436,0.35915,1.39218,1,7.19915
123.91,0,1,1.39189,1,7.19949
123.92,1.78322,0.560785,1.39161,1,7.19982
123.93,0,1,1.39133,1,7.20016
123.94,2.7821,0.35944,1.39105,1,7.20049
123.95,1,1,1.39078,1,7.20083
123.96,4,0.25,1.39051,1,7.20116
123.97,0,1,1.39024,1,7.20149
123.98,1.77995,0.561814,1.38997,1,7.20183
123.99,-0.220573,1,1.38971,1,7.20216
124,2,0.5,1.38946,1,7.2025
124.01,-0.2216,1,1.3892,1,7.20283
124.02,1.7779,0.562463,1.38895,1,7.20317
124.03,-1.2226,1,1.3887,1,7.2035
124.04,2.77691,0.360113,1.38845,1,7.20383
124.05,0.776419,1.28796,1.38821,1,7.20417
124.06,2,0.5,1.38668,1,7.2045
124.07,0.772886,1.29385,1.38644,1,7.20484
124.08,3,0.333333,1.38621,1,7.20517
124.09,1,1,1.38598,1,7.2055
124.1,2.77151,0.360814,1.38576,1,7.20584
124.11,0,1,1.38553,1,7.20617
124.12,2.77062,0.36093,1.38531,1,7.2065
124.13,0.770187,1.29839,1.38509,1,7.20684
124.14,1.76976,0.565049,1.38488,1,7.20717
124.15,1,1,1.38467,1,7.2075
124.16,2.76892,0.361152,1.38446,1,7.20784
124.17,1,1,1.38425,1,7.20817
124.18,1.7681,0.56558,1.38405,1,7.2085
124.19,0,1,1.38385,1,7.20884
124.2,3,0.333333,1.38365,1,7.20917
124.21,0.766909,1.30394,1.38345,1,7.2095
124.22,1.76652,0.566083,1.38326,1,7.20984
124.23,0.766146,1.30523,1.38307,1,7.21017
124.24,3,0.333333,1.38289,1,7.2105
124.25,1,1,1.3827,1,7.21083
124.26,2,0.5,1.38252,1,7.21117
124.27,1,1,1.38234,1,7.2115
124.28,1.76433,0.566787,1.38217,1,7.21183
124.29,0,1,1.38199,1,7.21217
124.3,2,0.5,1.38182,1,7.2125
124.31,1,1,1.38165,1,7.21283
124.32,2.76298,0.361928,1.38149,1,7.21316
124.33,0.762652,1.31121,1.38133,1,7.2135
124.34,2.76233,0.362013,1.38117,1,7.21383
124.35,0.762017,1.31231,1.38101,1,7.21416
124.36,2.76171,0.362095,1.38085,1,7.21449
124.37,-0.238597,1,1.3807,1,7.21482
124.38,2.7611,0.362174,1.38055,1,7.21516
124.39,0,1,1.3804,1,7.21549
124.4,3,0.333333,1.38026,1,7.21582
124.41,1,1,1.38012,1,7.21615
124.42,1.75996,0.568195,1.37998,1,7.21648
124.43,0.759684,1.31634,1.37984,1,7.21682
124.44,2,0.5,1.37971,1,7.21715
124.45,0.759151,1.31726,1.37958,1,7.21748
124.46,1.75889,0.56854,1.37945,1,7.21781
124.47,0.758639,1.31815,1.37932,1,7.21814
124.48,3,0.333333,1.37919,1,7.21848
124.49,1,1,1.37907,1,7.21881
124.5,2.75791,0.362594,1.37895,1,7.21914
124.51,0,1,1.37884,1,7.21947
124.52,1.75744,0.569008,1.37872,1,7.2198
124.53,0,1,1.37861,1,7.22013
124.54,1.757,0.569152,1.3785,1,7.22046
124.55,-1.24322,1,1.37839,1,7.22079
124.56,1.75657,0.56929,1.37829,1,7.22113
124.57,1,1,1.37818,1,7.22146
124.58,3,0.333333,1.37808,1,7.22179
124.59,0.755974,1.3228,1.37799,1,7.22212
124.6,3,0.333333,1.37789,1,7.22245
124.61,0.755597,1.32346,1.3778,1,7.22278
124.62,1.75542,0.569666,1.37771,1,7.22311
124.63,-3.24476,1,1.37762,1,7.22344
124.64,1.75507,0.569779,1.37753,1,7.22377
124.65,1,1,1.37745,1,7.2241
124.66,2.75474,0.363011,1.37737,1,7.22443
124.67,0,1,1.37729,1,7.22477
124.68,2,0.5,1.37721,1,7.2251
124.69,1,1,1.37714,1,7.22543
124.7,3,0.333333,1.37707,1,7.22576
124.71,1,1,1.377,1,7.22609
124.72,2.75386,0.363127,1.37693,1,7.22642
124.73,0,1,1.37686,1,7.22675
124.74,2,0.5,1.3768,1,7.22708
124.75,0.753476,1.32718,1.37674,1,7.22741
124.76,4,0.25,1.37668,1,7.22774
124.77,1,1,1.37662,1,7.22807
124.78,2.75314,0.363222,1.37657,1,7.2284
124.79,-0.246966,1,1.37652,1,7.22873
124.8,2,0.5,1.37647,1,7.22906
124.81,0.752839,1.32831,1.37642,1,7.22939
124.82,2.75275,0.363273,1.37637,1,7.22972
124.83,1,1,1.37633,1,7.23005
124.84,2,0.5,1.37629,1,7.23038
124.85,0.752502,1.3289,1.37625,1,7.23071
124.86,2.75243,0.363316,1.37621,1,7.23104
124.87,1,1,1.37618,1,7.23136
124.88,2.75229,0.363333,1.37615,1,7.23169
124.89,1,1,1.37612,1,7.23202
124.9,1.75218,0.570718,1.37609,1,7.23235
124.91,0.752126,1.32956,1.37606,1,7.23268
124.92,2.75208,0.363362,1.37604,1,7.23301
124.93,1,1,1.37602,1,7.23334
124.94,2,0.5,1.376,1,7.23367
124.95,1,1,1.37598,1,7.234
124.96,1.75193,0.570799,1.37597,1,7.23433
124.97,-0.248096,1,1.37595,1,7.23466
124.98,2.75188,0.363388,1.37594,1,7.23498
124.99,-0.248137,1,1.37593,1,7.23531
125,4,0.25,1.37592,1,7.23564
125.01,0.751839,1.33007,1.37592,1,7.23597
125.02,1.75183,0.570831,1.37592,1,7.2363
125.03,1,1,1.37592,1,7.23663
125.04,1.75183,0.57083,1.37592,1,7.23696
125.05,0,1,1.37592,1,7.23729
125.06,1.75185,0.570825,1.37593,1,7.23761
125.07,0,1,1.37593,1,7.23794
125.08,1.75189,0.570813,1.37594,1,7.23827
125.09,0,1,1.37595,1,7.2386
125.1,2.75194,0.363381,1.37597,1,7.23893
125.11,1,1,1.37598,1,7.23925
125.12,2,0.5,1.376,1,7.23958
125.13,1,1,1.37602,1,7.23991
125.14,2.75208,0.363361,1.37604,1,7.24024
125.15,0.752131,1.32956,1.37607,1,7.24057
125.16,3,0.333333,1.37609,1,7.24089
125.17,1,1,1.37612,1,7.24122
125.18,2,0.5,1.37615,1,7.24155
125.19,1,1,1.37618,1,7.24188
125.2,1.75243,0.570637,1.37621,1,7.24221
125.21,1,1,1.37625,1,7.24253
125.22,2,0.5,1.37629,1,7.24286
125.23,1,1,1.37633,1,7.24319
125.24,1.75273,0.570537,1.37637,1,7.24352
125.25,1,1,1.37641,1,7.24384
125.26,1.75291,0.570479,1.37646,1,7.24417
125.27,-0.246994,1,1.3765,1,7.2445
125.28,2,0.5,1.37655,1,7.24482
125.29,0.753207,1.32766,1.3766,1,7.24515
125.3,2,0.5,1.37666,1,7.24548
125.31,1,1,1.37671,1,7.24581
125.32,2,0.5,1.37677,1,7.24613
125.33,0.753654,1.32687,1.37683,1,7.24646
125.34,3,0.333333,1.37689,1,7.24679
125.35,0,1,1.37695,1,7.24711
125.36,1.75403,0.570115,1.37702,1,7.24744
125.37,0,1,1.37708,1,7.24777
125.38,3,0.333333,1.37715,1,7.24809
125.39,1,1,1.37722,1,7.24842
125.4,1.75459,0.569935,1.37729,1,7.24875
125.41,-0.245266,1,1.37737,1,7.24907
125.42,2,0.5,1.37744,1,7.2494
125.43,0.755041,1.32443,1.37752,1,7.24973
125.44,1.7552,0.569735,1.3776,1,7.25005
125.45,0.755365,1.32386,1.37768,1,7.25038
125.46,2.75553,0.362906,1.37777,1,7.2507
125.47,0,1,1.37785,1,7.25103
125.48,2.75588,0.362861,1.37794,1,7.25136
125.49,0,1,1.37803,1,7.25168
125.5,2.75624,0.362813,1.37812,1,7.25201
125.51,0,1,1.37821,1,7.25233
125.52,2.75661,0.362764,1.37831,1,7.25266
