lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma_sample,sigma_exp[1],sigma_exp[2],phase_mu[1],phase_mu[2],group_effect[1],group_effect[2],group_effect[3],group_effect[4],group_effect[5],group_effect[6],group_effect[7]
440.198,0.908657,0.0943908,5.0,31.0,0.0,-438.424,0.0106449,0.00334564,0.0252164,0.123661,0.358543,-0.0221436,-0.0138356,-0.00917721,-0.00652683,0.00227858,0.00885041,-0.0023687
441.072,0.999337,0.0943908,6.0,63.0,0.0,-435.149,0.00825006,0.00397362,0.0180775,0.113043,0.351812,-0.00859498,-0.0032132,0.00057328,0.00292201,0.0116187,0.0159331,0.0110485
442.028,0.861238,0.0943908,6.0,95.0,0.0,-434.597,0.00866401,0.00351933,0.0207263,0.119798,0.354943,-0.0147849,-0.00982862,-0.00555713,-0.00329259,0.00583677,0.0108293,0.0049034
443.198,0.97754,0.0943908,5.0,31.0,0.0,-437.1,0.00875512,0.00301288,0.0168429,0.121331,0.359934,-0.0185603,-0.0145103,-0.0102098,-0.00546705,0.00459261,0.0100422,0.000409874
441.68,0.996956,0.0943908,5.0,31.0,0.0,-438.799,0.0107222,0.00332087,0.0161666,0.122487,0.358468,-0.0200895,-0.0154357,-0.00957532,-0.00569833,0.0035372,0.0103451,0.000329624
440.104,0.96723,0.0943908,5.0,31.0,0.0,-435.701,0.0186778,0.00307489,0.0174915,0.122507,0.360696,-0.017622,-0.0120383,-0.00929537,-0.00679384,0.00456711,0.007187,-0.00139899
441.177,0.999471,0.0943908,3.0,15.0,0.0,-434.061,0.0145751,0.00324966,0.0183641,0.123026,0.355029,-0.0206737,-0.0156763,-0.0103881,-0.00622256,0.00149266,0.0098302,2.54882e-05
441.454,0.988231,0.0943908,4.0,23.0,0.0,-435.749,0.0191289,0.00307971,0.0211721,0.123201,0.360953,-0.0198171,-0.0132269,-0.0103916,-0.00823878,0.00411198,0.00654375,-0.00202535
445.229,0.995188,0.0943908,5.0,31.0,0.0,-438.087,0.0111177,0.00329949,0.0216353,0.121123,0.358713,-0.0172704,-0.0113949,-0.0088888,-0.00638827,0.0053002,0.00977451,0.00163218
445.36,0.886933,0.0943908,6.0,95.0,0.0,-439.304,0.0123057,0.00310771,0.0172713,0.116527,0.352897,-0.0133551,-0.00595612,-0.00341368,-0.00127213,0.00963535,0.0136714,0.00589205
446.085,0.986923,0.0943908,5.0,31.0,0.0,-442.762,0.00849226,0.00321435,0.0204569,0.115974,0.356417,-0.0130287,-0.0079333,-0.0031926,0.000497361,0.0109656,0.0155568,0.00515276
446.859,0.979549,0.0943908,5.0,31.0,0.0,-443.575,0.00803642,0.00317502,0.0208057,0.116457,0.354254,-0.013778,-0.00726451,-0.00297774,-0.000631587,0.00843766,0.0144389,0.00634582
442.678,0.740487,0.0943908,6.0,79.0,0.0,-440.373,0.00738039,0.0031087,0.0198359,0.117867,0.355068,-0.0138076,-0.0078225,-0.00489234,-0.00181406,0.0110505,0.0131997,0.00368001
444.661,0.994243,0.0943908,6.0,87.0,0.0,-440.321,0.0109493,0.00286689,0.0203844,0.115764,0.352999,-0.012424,-0.00631577,-0.00306121,0.000153825,0.0126085,0.0153519,0.00635638
443.121,0.999673,0.0943908,6.0,79.0,0.0,-441.586,0.00804233,0.00378896,0.0189227,0.119978,0.356117,-0.0161186,-0.0105129,-0.00539592,-0.00326968,0.00410602,0.0121117,0.00275875
441.924,0.944181,0.0943908,6.0,95.0,0.0,-434.645,0.0117452,0.00281174,0.0200346,0.110289,0.346228,-0.00649555,-0.00182433,0.00339742,0.00731637,0.0143404,0.0223764,0.0119657
442.605,0.993661,0.0943908,5.0,31.0,0.0,-437.86,0.0106833,0.00296944,0.0172192,0.110332,0.346737,-0.0072926,-0.00116281,0.00256673,0.00741872,0.0147427,0.0217929,0.0131222
445.732,0.843248,0.0943908,5.0,47.0,0.0,-430.888,0.0102165,0.0031933,0.0211465,0.114944,0.350881,-0.011608,-0.00614178,-0.00132851,-0.000737844,0.0113934,0.0153867,0.00691411
445.079,0.808008,0.0943908,5.0,31.0,0.0,-439.446,0.00882106,0.00346357,0.0211433,0.112071,0.350598,-0.00983138,-0.0034181,0.000421597,0.00471656,0.0140069,0.0185617,0.0102696
442.38,0.917878,0.0943908,5.0,31.0,0.0,-439.908,0.0103197,0.00327497,0.0183571,0.113281,0.344292,-0.0105809,-0.00294278,0.000950805,0.00346311,0.0112704,0.017145,0.00825848
443.314,0.998604,0.0943908,5.0,31.0,0.0,-437.139,0.0147439,0.00290597,0.0179802,0.113496,0.35016,-0.0103366,-0.00628617,-0.00224738,0.00146728,0.0135409,0.0183012,0.00906421
443.078,0.606724,0.0943908,5.0,63.0,0.0,-431.922,0.0130683,0.00309614,0.0232724,0.1123,0.345942,-0.0106902,-0.00359336,0.00104325,0.00389428,0.0121587,0.0182561,0.010287
442.794,0.966573,0.0943908,5.0,63.0,0.0,-437.119,0.0083191,0.003044,0.020745,0.11291,0.355896,-0.0111835,-0.00627467,0.000550082,0.00291755,0.0126443,0.018698,0.00864921
444.425,0.82681,0.0943908,3.0,7.0,0.0,-439.689,0.00853889,0.00310211,0.0204235,0.112835,0.354377,-0.0115372,-0.00451308,-0.000723317,0.00255335,0.0119352,0.0181617,0.00989159
439.063,0.936289,0.0943908,5.0,31.0,0.0,-436.188,0.00601267,0.00317194,0.0214212,0.114112,0.348628,-0.00909196,-0.00556925,-0.00247684,0.00232773,0.00955789,0.0149209,0.0067174
440.612,0.990249,0.0943908,5.0,63.0,0.0,-431.199,0.0156842,0.00303306,0.0183989,0.119003,0.358988,-0.018918,-0.0110024,-0.00605761,-0.00467687,0.00794223,0.0132131,0.00322712
438.564,0.89765,0.0943908,3.0,15.0,0.0,-434.078,0.0193337,0.00292753,0.0175375,0.118198,0.358,-0.0139699,-0.010495,-0.00579763,-0.00152518,0.00607096,0.0111775,0.00207362
442.47,1.0,0.0943908,4.0,31.0,0.0,-435.339,0.00696984,0.00312736,0.0205999,0.119127,0.354561,-0.0140024,-0.010551,-0.00600737,-0.00152449,0.00562671,0.0108031,0.0017624
438.031,0.80588,0.0943908,5.0,31.0,0.0,-430.832,0.00719266,0.0036851,0.0256402,0.120282,0.359321,-0.0156936,-0.0132684,-0.00961826,-0.00484746,0.00668517,0.011354,0.00110505
436.771,0.956725,0.0943908,5.0,31.0,0.0,-428.92,0.0156638,0.00292885,0.0159843,0.121703,0.352721,-0.0167875,-0.0138445,-0.0101138,-0.00552779,0.00600613,0.011011,0.000553552
440.599,0.991382,0.0943908,5.0,47.0,0.0,-432.292,0.0145713,0.00331371,0.0166538,0.122284,0.363437,-0.0187101,-0.0118567,-0.00762739,-0.00744486,0.00375715,0.00968489,-0.00110168
441.287,0.995416,0.0943908,5.0,63.0,0.0,-433.435,0.0116627,0.003566,0.0181987,0.126673,0.362162,-0.0230107,-0.0192362,-0.0129706,-0.0107697,-0.000781369,0.0058022,-0.00261845
443.752,0.993113,0.0943908,5.0,31.0,0.0,-438.576,0.018914,0.00294786,0.0199546,0.12488,0.366543,-0.0221758,-0.0157124,-0.0121421,-0.00937268,0.000566592,0.00633181,-0.00296939
443.587,0.961775,0.0943908,4.0,31.0,0.0,-438.44,0.0129113,0.00284196,0.0233646,0.124289,0.364054,-0.0214412,-0.0166536,-0.0120884,-0.00923305,0.00188075,0.0079481,-0.00157385
442.292,0.868126,0.0943908,5.0,31.0,0.0,-438.378,0.0135311,0.00287682,0.0209478,0.122719,0.362418,-0.0198265,-0.013678,-0.00844633,-0.0072036,0.00201306,0.00680941,-9.14992e-05
439.345,0.961154,0.0943908,5.0,63.0,0.0,-433.839,0.0170585,0.00344443,0.0253166,0.120568,0.35669,-0.0176751,-0.0106468,-0.00641521,-0.0048997,0.00422512,0.00900211,0.00113991
439.551,0.942245,0.0943908,5.0,63.0,0.0,-433.366,0.0226834,0.00325652,0.0214132,0.119303,0.357526,-0.0175784,-0.0134968,-0.00598277,-0.00335598,0.00626363,0.0124061,0.00357836
439.861,0.830686,0.0943908,5.0,31.0,0.0,-429.417,0.0081473,0.00325928,0.0150519,0.122236,0.357327,-0.0192612,-0.0149365,-0.00776886,-0.00561068,0.00363313,0.00961911,0.000922711
442.118,0.994697,0.0943908,6.0,63.0,0.0,-434.105,0.0117709,0.00382956,0.0195846,0.117573,0.35625,-0.015472,-0.0110922,-0.0034718,-0.001303,0.00807877,0.0142074,0.00532625
441.105,0.976364,0.0943908,5.0,31.0,0.0,-436.547,0.00611515,0.00331575,0.0226597,0.118098,0.355038,-0.0161622,-0.0116633,-0.00422665,-0.00158807,0.00700393,0.013298,0.00462986
438.922,0.953509,0.0943908,5.0,63.0,0.0,-432.364,0.0131315,0.0028593,0.0212941,0.116837,0.352266,-0.0149364,-0.0100375,-0.00165009,-0.000506445,0.00769964,0.0155358,0.00697707
440.285,0.95382,0.0943908,3.0,7.0,0.0,-430.083,0.0133843,0.00283498,0.0202831,0.116613,0.354149,-0.015504,-0.0100198,-0.00370104,0.000818107,0.010426,0.0158138,0.00393094
440.885,0.994523,0.0943908,5.0,31.0,0.0,-431.443,0.0125755,0.00318569,0.0185699,0.116602,0.349028,-0.0120185,-0.00567696,-0.00457916,-0.00164902,0.00868392,0.0123971,0.00549823
442.552,0.964474,0.0943908,5.0,47.0,0.0,-436.922,0.0108091,0.00354234,0.0185298,0.119369,0.361484,-0.0154702,-0.00847039,-0.00764975,-0.0043828,0.00543238,0.0104801,0.00234483
442.252,0.953332,0.0943908,5.0,31.0,0.0,-436.327,0.0102974,0.00302543,0.0213958,0.118996,0.360718,-0.0146045,-0.0120956,-0.00768882,-0.00419429,0.00679729,0.0131774,0.00204783
439.511,0.995031,0.0943908,4.0,31.0,0.0,-433.769,0.00747629,0.00351212,0.0245232,0.119163,0.361289,-0.0180034,-0.00870342,-0.00488518,-0.00242885,0.00692358,0.0110174,0.00393077
442.265,0.998614,0.0943908,4.0,15.0,0.0,-437.524,0.00805226,0.00335033,0.0219366,0.119218,0.360495,-0.0141357,-0.0119061,-0.00772724,-0.00402902,0.00654044,0.0129152,0.0020559
441.731,0.994057,0.0943908,5.0,31.0,0.0,-435.74,0.00616166,0.00333784,0.0226924,0.119268,0.356375,-0.0181396,-0.00900508,-0.00597192,-0.00377973,0.00669218,0.0129273,0.00268006
439.876,0.955434,0.0943908,6.0,95.0,0.0,-434.266,0.010111,0.00356557,0.0245797,0.108696,0.344744,-0.00383392,-0.000422464,0.00238638,0.00699461,0.0171523,0.0220615,0.0129607
442.534,0.978766,0.0943908,4.0,31.0,0.0,-430.581,0.015377,0.00270867,0.0202015,0.109971,0.343259,-0.00765599,-0.00162622,0.0035494,0.0073408,0.0155033,0.0206304,0.0122771
439.296,0.823908,0.0943908,6.0,63.0,0.0,-430.036,0.0120849,0.00418571,0.019138,0.119245,0.353836,-0.015846,-0.0113529,-0.00566482,-0.0038693,0.00576701,0.0147682,0.00155208
438.674,0.985453,0.0943908,5.0,31.0,0.0,-432.989,0.00925333,0.00265035,0.0209365,0.120176,0.358254,-0.0171878,-0.00913828,-0.00700677,-0.00590333,0.00701668,0.0093028,0.00123009
441.727,0.918138,0.0943908,3.0,7.0,0.0,-436.189,0.0091217,0.00262344,0.0201118,0.120589,0.358055,-0.0170854,-0.0138216,-0.00800728,-0.00332975,0.00466878,0.0117559,0.00260303
442.885,0.772788,0.0943908,4.0,23.0,0.0,-434.344,0.0085091,0.00324907,0.0196803,0.120601,0.353667,-0.0188845,-0.010285,-0.00756386,-0.00616319,0.00592384,0.00960935,0.000150273
440.8,0.794707,0.0943908,5.0,47.0,0.0,-433.377,0.0104654,0.00363793,0.0212518,0.115947,0.355545,-0.0117621,-0.00639819,-0.00394727,-0.0025124,0.0105451,0.0147676,0.00327069
439.071,0.923927,0.0943908,4.0,31.0,0.0,-433.37,0.00964317,0.00351023,0.020046,0.114596,0.354345,-0.0138888,-0.00841982,-0.00320165,0.00183418,0.00942916,0.0160239,0.00955513
438.13,0.986237,0.0943908,5.0,31.0,0.0,-431.268,0.00562223,0.00325279,0.0206124,0.119258,0.352828,-0.0178704,-0.00970559,-0.00638207,-0.0036571,0.00555477,0.0124545,0.0058668
440.881,0.991536,0.0943908,5.0,31.0,0.0,-434.647,0.00585763,0.0031365,0.0208378,0.11995,0.356169,-0.0151176,-0.0104739,-0.00627729,-0.00308867,0.00576621,0.0113112,-0.000426665
438.001,0.774046,0.0943908,4.0,15.0,0.0,-434.055,0.00528903,0.00310512,0.0208457,0.119204,0.35724,-0.0163231,-0.0103392,-0.00676618,-0.00366461,0.00551543,0.0114344,-0.000744054
443.374,0.990169,0.0943908,5.0,31.0,0.0,-434.425,0.0105386,0.00327524,0.021879,0.119973,0.360713,-0.0184569,-0.0102832,-0.00623821,-0.00422982,0.00733721,0.0124983,0.001315
444.361,0.958217,0.0943908,5.0,47.0,0.0,-438.181,0.0107682,0.00353615,0.0189719,0.116515,0.349519,-0.014038,-0.00590024,-0.00229929,-0.000612515,0.0090986,0.0149194,0.0057059
439.263,0.905336,0.0943908,3.0,15.0,0.0,-435.454,0.0098534,0.0035033,0.019032,0.115573,0.349885,-0.0160176,-0.00773002,-0.000350309,0.00100318,0.0106011,0.0143943,0.00665572
444.042,0.957435,0.0943908,4.0,23.0,0.0,-434.555,0.00998008,0.00338119,0.0180205,0.115583,0.350892,-0.0134671,-0.0069432,-0.0010871,0.00144279,0.0112278,0.0138975,0.00597936
439.113,0.750445,0.0943908,5.0,63.0,0.0,-434.962,0.0073956,0.00377448,0.0217351,0.117912,0.357051,-0.0165536,-0.00956291,-0.00411094,-0.000660937,0.00728983,0.00974762,0.002591
440.581,0.936337,0.0943908,6.0,63.0,0.0,-435.082,0.0161522,0.00293598,0.0205866,0.120397,0.359565,-0.016554,-0.0113978,-0.00923869,-0.00600752,0.00527279,0.0132568,0.0026666
439.795,0.992324,0.0943908,5.0,31.0,0.0,-436.244,0.00755169,0.00398808,0.0173148,0.122751,0.360918,-0.019278,-0.0132369,-0.00732372,-0.00577167,0.00363723,0.0062636,-0.00134903
438.701,0.990811,0.0943908,5.0,31.0,0.0,-434.95,0.00687205,0.0039051,0.0177388,0.121988,0.359062,-0.0185963,-0.0104132,-0.00862759,-0.00731184,0.00247629,0.0110816,-0.000922552
439.85,0.960936,0.0943908,5.0,31.0,0.0,-430.595,0.00849988,0.00321791,0.0163763,0.122348,0.35822,-0.0205724,-0.0136557,-0.00986971,-0.00554314,0.00383074,0.00540586,-0.000146741
440.215,1.0,0.0943908,4.0,15.0,0.0,-437.508,0.00842113,0.00329012,0.0165935,0.122188,0.3619,-0.0173493,-0.0129226,-0.00902694,-0.00742998,0.00266468,0.0115626,-0.000736854
440.807,0.947499,0.0943908,6.0,63.0,0.0,-433.519,0.0134057,0.00324292,0.0243281,0.116887,0.354259,-0.0137293,-0.00725036,-0.00405884,-0.00293773,0.00954714,0.0169764,0.00463372
439.87,0.731037,0.0943908,5.0,31.0,0.0,-432.094,0.0112857,0.00373664,0.0204668,0.115628,0.358179,-0.012991,-0.00721329,-0.00104378,0.00179775,0.0105825,0.0146252,0.00884694
438.894,0.972531,0.0943908,4.0,31.0,0.0,-428.304,0.0146749,0.00390118,0.0182799,0.115178,0.359056,-0.0104241,-0.00598584,-0.00298694,-0.000250727,0.0108329,0.0164378,0.00479951
441.505,0.973236,0.0943908,6.0,63.0,0.0,-431.777,0.00749065,0.00273121,0.0214024,0.111307,0.35383,-0.00702744,-0.00269167,0.00115943,0.00396908,0.0151676,0.0201879,0.00981674
433.989,0.670502,0.0943908,3.0,7.0,0.0,-428.995,0.007305,0.00269472,0.0211547,0.111081,0.354204,-0.00619616,-0.000594085,0.00158911,0.0051365,0.0137002,0.0214095,0.0088936
436.393,0.975187,0.0943908,4.0,15.0,0.0,-428.924,0.0105433,0.00292363,0.0217815,0.111356,0.355393,-0.0101159,-0.00388002,0.00203059,0.00474287,0.0165535,0.0194282,0.0135624
438.577,0.978653,0.0943908,4.0,15.0,0.0,-428.425,0.0128248,0.00306339,0.0203122,0.112489,0.348553,-0.00818068,-0.002638,-0.000684854,0.00348597,0.0112712,0.0195911,0.00644512
441.739,0.997034,0.0943908,4.0,31.0,0.0,-430.204,0.0127635,0.00330971,0.0193964,0.112121,0.34939,-0.0076737,-0.00399108,0.000767073,0.00486009,0.0140956,0.0162479,0.0111771
443.664,0.661312,0.0943908,6.0,79.0,0.0,-435.648,0.0103626,0.00353366,0.018675,0.119882,0.357142,-0.0165087,-0.0130803,-0.00728266,-0.00282151,0.00594749,0.00943059,0.00124092
444.811,0.979749,0.0943908,5.0,47.0,0.0,-440.401,0.00860626,0.00290826,0.0205563,0.116728,0.353399,-0.0134434,-0.00763772,-0.0043257,-0.00201372,0.0103127,0.0164517,0.00473326
442.124,0.764997,0.0943908,4.0,31.0,0.0,-436.674,0.00840838,0.00310174,0.0198097,0.11715,0.353287,-0.0151626,-0.00769159,-0.00543771,0.000550883,0.0115129,0.0147209,0.00484138
441.584,0.939276,0.0943908,6.0,95.0,0.0,-434.168,0.00978961,0.00387161,0.0224945,0.121658,0.359803,-0.0200608,-0.0126536,-0.00877873,-0.00463752,0.00458177,0.011258,0.000386941
444.492,0.980293,0.0943908,5.0,63.0,0.0,-434.78,0.0106057,0.00270684,0.0208265,0.117298,0.354517,-0.016541,-0.00897935,-0.00518188,-0.00100444,0.00856909,0.0150491,0.0046398
444.502,0.739642,0.0943908,5.0,31.0,0.0,-440.562,0.0112785,0.00343213,0.0172669,0.118232,0.356344,-0.0162681,-0.0093566,-0.00522557,-0.00140159,0.00767444,0.0144579,0.00426066
436.174,0.924363,0.0943908,5.0,63.0,0.0,-432.319,0.0218823,0.00312247,0.0203872,0.117286,0.351986,-0.0121092,-0.00712891,-0.00767777,-0.00101718,0.00924897,0.0138093,0.00607876
432.121,0.961348,0.0943908,5.0,31.0,0.0,-425.512,0.00653886,0.00304204,0.0220404,0.110131,0.349165,-0.00945544,-0.00283294,0.00606346,0.00550072,0.0146399,0.0220097,0.01051
441.352,0.983526,0.0943908,3.0,7.0,0.0,-429.227,0.00837395,0.00289667,0.0216019,0.110617,0.349824,-0.00663888,-0.00231767,-0.000429591,0.0047248,0.0151126,0.019931,0.0107264
440.553,0.987624,0.0943908,5.0,31.0,0.0,-435.889,0.0138625,0.0034346,0.0237528,0.11319,0.345529,-0.0113942,-0.00426717,0.000998335,0.00418103,0.0134785,0.0195023,0.00771899
443.219,0.997247,0.0943908,4.0,15.0,0.0,-437.438,0.0140325,0.00340706,0.022233,0.113174,0.349287,-0.00944757,-0.0042262,-0.00209748,0.00128712,0.0123907,0.0172601,0.00904739
440.805,0.949155,0.0943908,6.0,63.0,0.0,-435.602,0.00693507,0.00318242,0.0174332,0.119289,0.360118,-0.0167969,-0.0109895,-0.00876987,-0.00452435,0.00838811,0.011687,0.00337315
437.146,0.734364,0.0943908,4.0,31.0,0.0,-431.961,0.00808359,0.0032195,0.0198037,0.117281,0.351473,-0.0143619,-0.0095153,-0.00251981,-0.00181693,0.00484646,0.0136168,0.0021523
437.803,0.933162,0.0943908,5.0,31.0,0.0,-426.861,0.00624835,0.0037529,0.0204726,0.117457,0.359215,-0.0124463,-0.00718022,-0.00117869,-0.00188705,0.00647921,0.0139693,0.00385438
437.151,0.928108,0.0943908,5.0,31.0,0.0,-428.979,0.00639354,0.00415499,0.0194194,0.117417,0.358496,-0.0126078,-0.0106464,-0.00454873,-0.00223459,0.0098267,0.00989848,0.0038427
432.333,0.990066,0.0943908,4.0,15.0,0.0,-425.699,0.00750233,0.00448201,0.0186107,0.117999,0.363245,-0.0128346,-0.00970872,-0.00144012,-0.00179499,0.00647488,0.0141245,0.00200756
433.935,1.0,0.0943908,4.0,15.0,0.0,-428.111,0.00799816,0.0044719,0.0184671,0.116969,0.36085,-0.0149201,-0.00858733,-0.00179749,-0.000955374,0.00684116,0.0151595,0.00158774
437.787,0.986695,0.0943908,5.0,39.0,0.0,-426.061,0.0106512,0.00273975,0.0204943,0.110899,0.351087,-0.00720668,-0.00154431,0.000588305,0.00458101,0.0174195,0.0194846,0.0134792
438.273,0.951692,0.0943908,6.0,63.0,0.0,-429.212,0.0108301,0.00326138,0.0177799,0.125203,0.356069,-0.0203602,-0.0158155,-0.0130061,-0.0093343,0.00280189,0.00490302,-0.000696763
439.897,0.983809,0.0943908,4.0,31.0,0.0,-431.574,0.0164502,0.00344304,0.0189436,0.121779,0.359841,-0.0195282,-0.0136289,-0.00688954,-0.00290771,0.00484028,0.00992565,0.000327859
440.115,0.998566,0.0943908,5.0,63.0,0.0,-432.169,0.00701808,0.00325029,0.0217114,0.118008,0.35307,-0.0152694,-0.0108059,-0.00298717,-0.00095894,0.0100648,0.0145226,0.00327921
441.013,0.963264,0.0943908,5.0,63.0,0.0,-431.91,0.010657,0.00268638,0.0193887,0.11411,0.349384,-0.0125325,-0.00774714,-0.000211252,0.00175924,0.0130172,0.0181204,0.00709414
443.749,0.975688,0.0943908,5.0,63.0,0.0,-437.497,0.0112618,0.00376029,0.0207675,0.118886,0.35806,-0.0153812,-0.00897869,-0.00726976,-0.00287922,0.00734971,0.0107667,0.0038466
444.188,0.993968,0.0943908,5.0,31.0,0.0,-438.546,0.00728015,0.00266696,0.0203733,0.116713,0.350451,-0.0139836,-0.00720754,-0.00544161,-0.00082696,0.00940798,0.0139247,0.00613757
441.239,0.942099,0.0943908,4.0,15.0,0.0,-438.493,0.00734018,0.00254694,0.0211173,0.116091,0.352124,-0.0129241,-0.0074055,-0.00157651,-0.000871913,0.0091115,0.0157681,0.00437047
443.203,0.987328,0.0943908,3.0,7.0,0.0,-437.636,0.00790521,0.00255638,0.0213051,0.11615,0.353024,-0.0135454,-0.00728726,-0.00435289,-0.000908091,0.0110735,0.0142298,0.00701368
442.276,0.99252,0.0943908,5.0,31.0,0.0,-439.456,0.0109731,0.00395931,0.0197709,0.113759,0.351253,-0.0103748,-0.00514397,-5.02435e-05,0.00233542,0.0103997,0.0185492,0.00652531
443.938,0.97628,0.0943908,5.0,31.0,0.0,-438.823,0.0120707,0.0029442,0.0193968,0.115797,0.352583,-0.0139471,-0.00707143,-0.0020574,-0.000929775,0.00903276,0.0173156,0.00530274
442.187,0.944757,0.0943908,5.0,63.0,0.0,-434.51,0.00981802,0.00309889,0.0251199,0.120504,0.359087,-0.0187703,-0.0123569,-0.00832344,-0.00347962,0.00736131,0.0108964,0.00256558
441.685,0.904471,0.0943908,3.0,15.0,0.0,-437.042,0.0106556,0.00307091,0.0238965,0.120369,0.358688,-0.01493,-0.012203,-0.008037,-0.00503271,0.00526876,0.0125243,0.00220465
440.451,0.974614,0.0943908,5.0,47.0,0.0,-434.388,0.0124365,0.00333113,0.0173423,0.126479,0.362912,-0.026106,-0.0170399,-0.0133565,-0.0102282,-0.000294759,0.00291043,-0.00501437
443.755,0.995496,0.0943908,3.0,7.0,0.0,-439.024,0.0125764,0.0033233,0.0175204,0.127522,0.362791,-0.0240689,-0.0175937,-0.0140296,-0.0109529,-0.00179511,0.00418986,-0.00572215
440.856,0.975667,0.0943908,4.0,15.0,0.0,-437.811,0.0109453,0.00347417,0.0175034,0.128405,0.361945,-0.0252233,-0.0185134,-0.0154804,-0.0108744,-0.00312287,0.0039159,-0.00681382
443.479,0.987422,0.0943908,5.0,31.0,0.0,-439.084,0.0121822,0.00363516,0.0197624,0.125904,0.36567,-0.0235397,-0.0164716,-0.013708,-0.0101894,-0.000440344,0.00467153,-0.00350776
440.484,0.878943,0.0943908,5.0,31.0,0.0,-437.704,0.0120482,0.00346264,0.0189389,0.126118,0.368908,-0.0234095,-0.0170146,-0.0116055,-0.0115734,-0.00183129,0.00408314,-0.00452412
441.764,0.989931,0.0943908,6.0,87.0,0.0,-435.603,0.00893859,0.00302751,0.0202848,0.110546,0.353518,-0.0076968,-0.00253755,0.00013964,0.00622704,0.016338,0.0208984,0.0113953
439.178,0.880372,0.0943908,4.0,31.0,0.0,-432.002,0.00978436,0.00334544,0.02079,0.110873,0.352846,-0.0085317,0.000772387,0.00174845,0.00614263,0.014935,0.018214,0.0119953
436.834,0.965291,0.0943908,4.0,15.0,0.0,-431.033,0.00911303,0.00348068,0.0187962,0.110624,0.345202,-0.00840292,-0.00485491,0.00170508,0.00580086,0.0141752,0.0237688,0.0116317
444.02,0.946156,0.0943908,4.0,31.0,0.0,-431.035,0.0103839,0.00359471,0.0171926,0.110514,0.346785,-0.00750134,-0.00117013,0.00127259,0.00476211,0.0144989,0.0208641,0.0119059
443.158,0.854325,0.0943908,4.0,15.0,0.0,-438.61,0.0122852,0.00362076,0.0188074,0.112137,0.350176,-0.00792829,-0.00311391,0.0023967,0.00501671,0.0146827,0.0187016,0.00987403
439.866,0.978891,0.0943908,4.0,15.0,0.0,-436.195,0.0103606,0.00380037,0.0194206,0.110602,0.351176,-0.00715938,0.000980722,0.00116505,0.00540381,0.0146493,0.0218882,0.0122368
438.637,0.812531,0.0943908,5.0,31.0,0.0,-433.658,0.0105231,0.00348908,0.0211959,0.113719,0.345362,-0.00847599,-0.00233647,-0.00147388,0.00333012,0.0125434,0.019847,0.00920455
438.878,0.960733,0.0943908,4.0,15.0,0.0,-426.0,0.0122617,0.00390705,0.0218267,0.112623,0.343005,-0.0106848,-0.00549994,0.00180172,0.0029035,0.0133027,0.0170087,0.00892071
439.777,0.98063,0.0943908,5.0,31.0,0.0,-434.621,0.0120258,0.00363292,0.0222188,0.113559,0.343167,-0.00901306,-0.00535493,0.00102134,0.00170938,0.0132353,0.0184671,0.00706794
435.371,0.766622,0.0943908,4.0,31.0,0.0,-426.974,0.0107111,0.00404799,0.0231029,0.115254,0.344949,-0.00990833,-0.00331052,-0.00448027,0.000436236,0.0104727,0.0174502,0.0078157
443.379,0.994744,0.0943908,5.0,31.0,0.0,-431.75,0.00759056,0.00299237,0.0197425,0.116703,0.361815,-0.0142431,-0.00792449,-0.00436214,-0.00189612,0.00810799,0.0134531,0.0048732
441.859,0.777832,0.0943908,5.0,63.0,0.0,-433.587,0.009571,0.00363447,0.0186929,0.115208,0.345308,-0.0108488,-0.00514198,-0.00100574,0.00162765,0.0103087,0.0162291,0.00831133
440.19,0.982763,0.0943908,6.0,63.0,0.0,-436.187,0.0139236,0.00307582,0.0181039,0.108721,0.34134,-0.00650344,-9.44449e-05,0.00429038,0.00556846,0.0152552,0.0207161,0.0135368
439.957,0.976377,0.0943908,4.0,31.0,0.0,-432.988,0.0130003,0.0029593,0.0197033,0.109026,0.346924,-0.00587348,0.000289749,0.00398768,0.00869715,0.0197923,0.0226404,0.0123665
