#x,y_calc
43.124,62.9688
43.126,63.4075
43.128,63.8502
43.13,64.2992
43.132,64.7525
43.134,65.2122
43.136,65.6774
43.138,66.147
43.14,66.6235
43.142,67.1046
43.144,67.5926
43.146,68.0866
43.148,68.5855
43.15,69.0917
43.152,69.603
43.154,70.1218
43.156,70.6472
43.158,71.1778
43.16,71.7165
43.162,72.2608
43.164,72.8131
43.166,73.3727
43.168,73.938
43.17,74.512
43.172,75.0922
43.174,75.6812
43.176,76.2781
43.178,76.8813
43.18,77.494
43.182,78.1135
43.184,78.7426
43.186,79.3803
43.188,80.025
43.19,80.6801
43.192,81.3426
43.194,82.0156
43.196,82.6981
43.198,83.3884
43.2,84.0899
43.202,84.7997
43.204,85.5211
43.206,86.2528
43.208,86.9931
43.21,87.7459
43.212,88.5078
43.214,89.2823
43.216,90.0683
43.218,90.8639
43.22,91.6731
43.222,92.4924
43.224,93.3258
43.226,94.1717
43.228,95.0284
43.23,95.9001
43.232,96.783
43.234,97.6814
43.236,98.5938
43.238,99.5181
43.24,100.459
43.242,101.413
43.244,102.383
43.246,103.37
43.248,104.369
43.25,105.387
43.252,106.419
43.254,107.471
43.256,108.539
43.258,109.623
43.26,110.727
43.262,111.846
43.264,112.988
43.266,114.148
43.268,115.326
43.27,116.526
43.272,117.744
43.274,118.986
43.276,120.25
43.278,121.533
43.28,122.841
43.282,124.17
43.284,125.525
43.286,126.905
43.288,128.307
43.29,129.737
43.292,131.191
43.294,132.674
43.296,134.185
43.298,135.721
43.3,137.29
43.302,138.885
43.304,140.513
43.306,142.174
43.308,143.862
43.31,145.588
43.312,147.343
43.314,149.137
43.316,150.967
43.318,152.83
43.32,154.734
43.322,156.673
43.324,158.657
43.326,160.681
43.328,162.743
43.33,164.853
43.332,167.003
43.334,169.204
43.336,171.452
43.338,173.743
43.34,176.09
43.342,178.483
43.344,180.935
43.346,183.442
43.348,185.999
43.35,188.621
43.352,191.296
43.354,194.04
43.356,196.848
43.358,199.714
43.36,202.656
43.362,205.661
43.364,208.746
43.366,211.905
43.368,215.135
43.37,218.452
43.372,221.844
43.374,225.33
43.376,228.904
43.378,232.561
43.38,236.322
43.382,240.172
43.384,244.132
43.386,248.198
43.388,252.364
43.39,256.652
43.392,261.048
43.394,265.575
43.396,270.229
43.398,275.003
43.4,279.924
43.402,284.975
43.404,290.185
43.406,295.547
43.408,301.056
43.41,306.743
43.412,312.588
43.414,318.626
43.416,324.851
43.418,331.254
43.42,337.876
43.422,344.693
43.424,351.747
43.426,359.031
43.428,366.538
43.43,374.314
43.432,382.333
43.434,390.647
43.436,399.248
43.438,408.129
43.44,417.348
43.442,426.875
43.444,436.773
43.446,447.036
43.448,457.659
43.45,468.712
43.452,480.164
43.454,492.095
43.456,504.504
43.458,517.388
43.46,530.84
43.462,544.831
43.464,559.467
43.466,574.759
43.468,590.716
43.47,607.47
43.472,625.005
43.474,643.476
43.476,662.925
43.478,683.397
43.48,705.099
43.482,728.053
43.484,752.516
43.486,778.603
43.488,806.44
43.49,836.387
43.492,868.558
43.494,903.406
43.496,941.198
43.498,982.22
43.5,1027.11
43.502,1076.16
43.504,1130.16
43.506,1189.63
43.508,1255.11
43.51,1327.7
43.512,1407.88
43.514,1496.97
43.516,1595.81
43.518,1705.18
43.52,1826.78
43.522,1961.2
43.524,2110.37
43.526,2275.28
43.528,2456.78
43.53,2657.1
43.532,2876.55
43.534,3117.48
43.536,3380.58
43.538,3666.22
43.54,3976.78
43.542,4311.55
43.544,4672.79
43.546,5060.07
43.548,5472.49
43.55,5911.86
43.552,6375.52
43.554,6864.83
43.556,7377.35
43.558,7909.98
43.56,8463.07
43.562,9031.1
43.564,9613.48
43.566,10204.8
43.568,10799
43.57,11393.4
43.572,11979.1
43.574,12552
43.576,13103.1
43.578,13622.9
43.58,14105.1
43.582,14538.5
43.584,14916.3
43.586,15229.1
43.588,15468.9
43.59,15631
43.592,15710.6
43.594,15706.2
43.596,15618
43.598,15449.2
43.6,15204
43.602,14890.2
43.604,14514.2
43.606,14085.3
43.608,13614.1
43.61,13107.2
43.612,12576
43.614,12026.1
43.616,11466.6
43.618,10905.6
43.62,10346.8
43.622,9798.26
43.624,9262.28
43.626,8744.44
43.628,8249.59
43.63,7778.44
43.632,7335.94
43.634,6922.13
43.636,6539.93
43.638,6191.57
43.64,5876.41
43.642,5596.72
43.644,5351.6
43.646,5141.96
43.648,4968.1
43.65,4828.9
43.652,4724.52
43.654,4653.78
43.656,4616.11
43.658,4610.44
43.66,4635.56
43.662,4690.01
43.664,4772.57
43.666,4881.49
43.668,5014.63
43.67,5170.68
43.672,5346.75
43.674,5541.39
43.676,5751.68
43.678,5974.29
43.68,6207.33
43.682,6446.4
43.684,6689.11
43.686,6931
43.688,7167.32
43.69,7394.78
43.692,7607.59
43.694,7801.97
43.696,7972.56
43.698,8114.4
43.7,8223.94
43.702,8297.07
43.704,8331.4
43.706,8325
43.708,8277.49
43.71,8189.3
43.712,8062.63
43.714,7899.6
43.716,7704.02
43.718,7480.53
43.72,7232.41
43.722,6965.3
43.724,6682.25
43.726,6388.04
43.728,6087.26
43.73,5781.92
43.732,5476.62
43.734,5172.62
43.736,4873.04
43.738,4580.64
43.74,4295.72
43.742,4021.09
43.744,3756.59
43.746,3503.81
43.748,3264
43.75,3036.48
43.752,2822.63
43.754,2621.52
43.756,2433.65
43.758,2259.25
43.76,2097.17
43.762,1947.8
43.764,1809.93
43.766,1683.4
43.768,1567.87
43.77,1462.14
43.772,1366.07
43.774,1278.52
43.776,1199.08
43.778,1127.24
43.78,1062.03
43.782,1003.14
43.784,949.712
43.786,901.341
43.788,857.615
43.79,817.846
43.792,781.796
43.794,748.889
43.796,718.858
43.798,691.442
43.8,666.217
43.802,643.05
43.804,621.597
43.806,601.717
43.808,583.277
43.81,566.03
43.812,549.928
43.814,534.773
43.816,520.504
43.818,507.065
43.82,494.314
43.822,482.246
43.824,470.744
43.826,459.789
43.828,449.361
43.83,439.372
43.832,429.836
43.834,420.677
43.836,411.892
43.838,403.479
43.84,395.375
43.842,387.6
43.844,380.1
43.846,372.878
43.848,365.936
43.85,359.228
43.852,352.774
43.854,346.53
43.856,340.504
43.858,334.698
43.86,329.075
43.862,323.655
43.864,318.401
43.866,313.321
43.868,308.419
43.87,303.664
43.872,299.073
43.874,294.616
43.876,290.301
43.878,286.131
43.88,282.081
43.882,278.166
43.884,274.361
43.886,270.673
43.888,267.105
43.89,263.636
43.892,260.279
43.894,257.013
43.896,253.845
43.898,250.777
43.9,247.792
43.902,244.901
43.904,242.087
43.906,239.354
43.908,236.707
43.91,234.129
43.912,231.632
43.914,229.198
43.916,226.835
43.918,224.544
43.92,222.312
43.922,220.15
43.924,218.042
43.926,215.994
43.928,214.009
43.93,212.074
43.932,210.2
43.934,208.372
43.936,206.596
43.938,204.875
43.94,203.198
43.942,201.573
43.944,199.988
43.946,198.449
43.948,196.958
43.95,195.505
43.952,194.099
43.954,192.727
43.956,191.396
43.958,190.107
43.96,188.853
43.962,187.639
43.964,186.456
43.966,185.309
43.968,184.199
43.97,183.12
43.972,182.078
43.974,181.063
43.976,180.08
43.978,179.131
43.98,178.209
43.982,177.32
43.984,176.456
43.986,175.621
43.988,174.817
43.99,174.037
43.992,173.288
43.994,172.56
43.996,171.86
43.998,171.187
44,170.537
44.002,169.914
44.004,169.312
44.006,168.734
44.008,168.182
44.01,167.651
44.012,167.145
44.014,166.658
44.016,166.194
44.018,165.753
44.02,165.333
44.022,164.936
44.024,164.556
44.026,164.198
44.028,163.862
44.03,163.545
44.032,163.25
44.034,162.971
44.036,162.713
44.038,162.475
44.04,162.255
44.042,162.056
44.044,161.873
44.046,161.71
44.048,161.565
44.05,161.438
44.052,161.332
44.054,161.24
44.056,161.168
44.058,161.113
44.06,161.076
44.062,161.058
44.064,161.055
44.066,161.07
44.068,161.104
44.07,161.153
44.072,161.222
44.074,161.305
44.076,161.406
44.078,161.525
44.08,161.66
44.082,161.814
44.084,161.982
44.086,162.168
44.088,162.371
44.09,162.591
44.092,162.83
44.094,163.082
44.096,163.353
44.098,163.64
44.1,163.945
44.102,164.268
44.104,164.605
44.106,164.961
44.108,165.333
44.11,165.724
44.112,166.133
44.114,166.555
44.116,166.998
44.118,167.457
44.12,167.934
44.122,168.43
44.124,168.94
44.126,169.471
44.128,170.019
44.13,170.585
44.132,171.171
44.134,171.772
44.136,172.394
44.138,173.033
44.14,173.692
44.142,174.371
44.144,175.066
44.146,175.783
44.148,176.518
44.15,177.273
44.152,178.05
44.154,178.843
44.156,179.659
44.158,180.493
44.16,181.351
44.162,182.23
44.164,183.127
44.166,184.048
44.168,184.988
44.17,185.953
44.172,186.941
44.174,187.948
44.176,188.98
44.178,190.034
44.18,191.113
44.182,192.217
44.184,193.341
44.186,194.493
44.188,195.668
44.19,196.869
44.192,198.098
44.194,199.348
44.196,200.629
44.198,201.933
44.2,203.267
44.202,204.631
44.204,206.017
44.206,207.437
44.208,208.883
44.21,210.361
44.212,211.87
44.214,213.405
44.216,214.976
44.218,216.575
44.22,218.21
44.222,219.879
44.224,221.576
44.226,223.313
44.228,225.081
44.23,226.887
44.232,228.731
44.234,230.607
44.236,232.526
44.238,234.479
44.24,236.475
44.242,238.513
44.244,240.585
44.246,242.705
44.248,244.864
44.25,247.069
44.252,249.321
44.254,251.612
44.256,253.956
44.258,256.343
44.26,258.782
44.262,261.273
44.264,263.807
44.266,266.401
44.268,269.042
44.27,271.743
44.272,274.501
44.274,277.309
44.276,280.183
44.278,283.111
44.28,286.105
44.282,289.164
44.284,292.28
44.286,295.47
44.288,298.719
44.29,302.047
44.292,305.447
44.294,308.91
44.296,312.458
44.298,316.076
44.3,319.78
44.302,323.566
44.304,327.427
44.306,331.383
44.308,335.419
44.31,339.553
44.312,343.782
44.314,348.096
44.316,352.519
44.318,357.033
44.32,361.663
44.322,366.401
44.324,371.237
44.326,376.199
44.328,381.268
44.33,386.467
44.332,391.793
44.334,397.234
44.336,402.82
44.338,408.531
44.34,414.393
44.342,420.404
44.344,426.548
44.346,432.863
44.348,439.322
44.35,445.962
44.352,452.773
44.354,459.743
44.356,466.913
44.358,474.256
44.36,481.807
44.362,489.563
44.364,497.509
44.366,505.69
44.368,514.077
44.37,522.713
44.372,531.592
44.374,540.697
44.376,550.084
44.378,559.719
44.38,569.65
44.382,579.874
44.384,590.372
44.386,601.208
44.388,612.345
44.39,623.839
44.392,635.689
44.394,647.872
44.396,660.466
44.398,673.427
44.4,686.826
44.402,700.658
44.404,714.903
44.406,729.65
44.408,744.851
44.41,760.592
44.412,776.869
44.414,793.661
44.416,811.077
44.418,829.061
44.42,847.718
44.422,867.049
44.424,887.032
44.426,907.799
44.428,929.291
44.43,951.639
44.432,974.849
44.434,998.902
44.436,1023.97
44.438,1049.98
44.44,1077.12
44.442,1105.39
44.444,1134.81
44.446,1165.58
44.448,1197.66
44.45,1231.29
44.452,1266.52
44.454,1303.4
44.456,1342.24
44.458,1383.04
44.46,1426.18
44.462,1471.8
44.464,1520.03
44.466,1571.43
44.468,1626.08
44.47,1684.63
44.472,1747.45
44.474,1814.88
44.476,1887.88
44.478,1966.78
44.48,2052.74
44.482,2146.52
44.484,2248.86
44.486,2361.41
44.488,2484.93
44.49,2621.42
44.492,2772.2
44.494,2938.58
44.496,3123.27
44.498,3327.42
44.5,3554.21
44.502,3805.53
44.504,4083.15
44.506,4390.99
44.508,4730.23
44.51,5105.2
44.512,5517.89
44.514,5969.83
44.516,6465.88
44.518,7006.11
44.52,7595.44
44.522,8234.7
44.524,8923.89
44.526,9667.72
44.528,10463.5
44.53,11315.4
44.532,12221.3
44.534,13178
44.536,14188.4
44.538,15245.1
44.54,16349.8
44.542,17495.6
44.544,18674.1
44.546,19884.4
44.548,21112.6
44.55,22355.4
44.552,23599
44.554,24828.1
44.556,26034.8
44.558,27197.9
44.56,28306.2
44.562,29339
44.564,30275.3
44.566,31101.4
44.568,31795.3
44.57,32344.3
44.572,32733.3
44.574,32952.2
44.576,32996.7
44.578,32866.1
44.58,32563.9
44.582,32099.1
44.584,31486.3
44.586,30737.9
44.588,29875.4
44.59,28913.2
44.592,27872.5
44.594,26774.6
44.596,25631.5
44.598,24465.3
44.6,23284.8
44.602,22106.5
44.604,20945.1
44.606,19805.2
44.608,18701.8
44.61,17636.9
44.612,16620.4
44.614,15660.3
44.616,14756.6
44.618,13918
44.62,13142.6
44.622,12436
44.624,11800.9
44.626,11235.5
44.628,10743.7
44.63,10321.6
44.632,9971.82
44.634,9693.57
44.636,9484.46
44.638,9344.88
44.64,9269.99
44.642,9260.61
44.644,9313.43
44.646,9426.14
44.648,9596.51
44.65,9818.89
44.652,10092.9
44.654,10413
44.656,10776.7
44.658,11179.4
44.66,11613.9
44.662,12078.6
44.664,12564.9
44.666,13069.3
44.668,13583.8
44.67,14099.2
44.672,14610.6
44.674,15106.6
44.676,15580.3
44.678,16020.9
44.68,16417.1
44.682,16761.4
44.684,17042.7
44.686,17253.9
44.688,17387.3
44.69,17437.6
44.692,17402.5
44.694,17281.6
44.696,17076.5
44.698,16791.6
44.7,16434
44.702,16009.8
44.704,15529.7
44.706,15000.4
44.708,14432.5
44.71,13836.2
44.712,13217.3
44.714,12586.5
44.716,11947.7
44.718,11308.9
44.72,10677
44.722,10053.7
44.724,9446.21
44.726,8854.92
44.728,8284.23
44.73,7737.6
44.732,7214.3
44.734,6718.12
44.736,6247.56
44.738,5804.41
44.74,5389.71
44.742,5001.4
44.744,4640.92
44.746,4305.87
44.748,3996.33
44.75,3711.87
44.752,3450.04
44.754,3210.84
44.756,2991.8
44.758,2792.18
44.76,2610.95
44.762,2445.93
44.764,2296.56
44.766,2160.8
44.768,2037.79
44.77,1926.53
44.772,1825.41
44.774,1733.87
44.776,1650.49
44.778,1574.62
44.78,1505.55
44.782,1442.26
44.784,1384.39
44.786,1331.05
44.788,1281.88
44.79,1236.46
44.792,1194.21
44.794,1154.95
44.796,1118.18
44.798,1083.73
44.8,1051.38
44.802,1020.82
44.804,991.996
44.806,964.606
44.808,938.598
44.81,913.872
44.812,890.241
44.814,867.717
44.816,846.11
44.818,825.417
44.82,805.588
44.822,786.506
44.824,768.203
44.826,750.546
44.828,733.551
44.83,717.19
44.832,701.38
44.834,686.16
44.836,671.426
44.838,657.2
44.84,643.463
44.842,630.154
44.844,617.308
44.846,604.843
44.848,592.78
44.85,581.106
44.852,569.772
44.854,558.811
44.856,548.155
44.858,537.823
44.86,527.806
44.862,518.064
44.864,508.626
44.866,499.435
44.868,490.51
44.87,481.843
44.872,473.401
44.874,465.209
44.876,457.221
44.878,449.453
44.88,441.897
44.882,434.528
44.884,427.368
44.886,420.376
44.888,413.568
44.89,406.938
44.892,400.463
44.894,394.164
44.896,388.006
44.898,382.003
44.9,376.149
44.902,370.426
44.904,364.853
44.906,359.397
44.908,354.074
44.91,348.877
44.912,343.791
44.914,338.833
44.916,333.975
44.918,329.23
44.92,324.593
44.922,320.051
44.924,315.619
44.926,311.272
44.928,307.023
44.93,302.866
44.932,298.791
44.934,294.811
44.936,290.905
44.938,287.083
44.94,283.341
44.942,279.67
44.944,276.082
44.946,272.556
44.948,269.105
44.95,265.723
44.952,262.403
44.954,259.155
44.956,255.962
44.958,252.834
44.96,249.766
44.962,246.753
44.964,243.803
44.966,240.901
44.968,238.056
44.97,235.264
44.972,232.519
44.974,229.831
44.976,227.185
44.978,224.589
44.98,222.04
44.982,219.532
44.984,217.075
44.986,214.655
44.988,212.279
44.99,209.945
44.992,207.648
44.994,205.395
44.996,203.175
44.998,200.995
45,198.852
45.002,196.742
45.004,194.671
45.006,192.63
45.008,190.624
45.01,188.651
45.012,186.707
45.014,184.799
45.016,182.917
45.018,181.067
45.02,179.246
45.022,177.452
45.024,175.689
45.026,173.95
45.028,172.24
45.03,170.556
45.032,168.895
45.034,167.264
45.036,165.653
45.038,164.07
45.04,162.507
45.042,160.967
45.044,159.454
45.046,157.959
45.048,156.488
45.05,155.038
45.052,153.607
45.054,152.201
45.056,150.811
45.058,149.442
45.06,148.093
45.062,146.761
45.064,145.451
45.066,144.156
45.068,142.882
45.07,141.623
45.072,140.381
45.074,139.158
45.076,137.95
45.078,136.759
45.08,135.584
45.082,134.424
45.084,133.282
45.086,132.152
45.088,131.038
45.09,129.94
45.092,128.854
45.094,127.785
45.096,126.727
45.098,125.685
45.1,124.654
45.102,123.637
45.104,122.634
45.106,121.642
45.108,120.664
45.11,119.698
45.112,118.743
45.114,117.802
45.116,116.87
45.118,115.951
45.12,115.044
45.122,114.146
45.124,113.261
45.126,112.385
45.128,111.522
45.13,110.666
45.132,109.822
45.134,108.989
45.136,108.164
45.138,107.349
45.14,106.545
45.142,105.748
45.144,104.963
45.146,104.185
45.148,103.418
45.15,102.658
45.152,101.907
45.154,101.166
45.156,100.432
45.158,99.7076
45.16,98.9898
45.162,98.28
45.164,97.5799
45.166,96.8859
45.168,96.2004
45.17,95.5225
45.172,94.8513
45.174,94.1889
45.176,93.5323
45.178,92.8836
45.18,92.2419
45.182,91.6063
45.184,90.9791
45.186,90.3571
45.188,89.7433
45.19,89.1345
45.192,88.5322
45.194,87.9376
45.196,87.3478
45.198,86.765
45.2,86.1882
45.202,85.6167
45.204,85.0525
45.206,84.4928
45.208,83.9395
45.21,83.3918
45.212,82.8491
45.214,82.3132
45.216,81.7814
45.218,81.2563
45.22,80.7352
45.222,80.2194
45.224,79.7099
45.226,79.2042
45.228,78.7048
45.23,78.2091
45.232,77.7183
45.234,77.2334
45.236,76.7522
45.238,76.2768
45.24,75.8048
45.242,75.3375
45.244,74.8757
45.246,74.4173
45.248,73.9639
45.25,73.5147
45.252,73.0693
45.254,72.6291
45.256,72.192
45.258,71.7597
45.26,71.3313
45.262,70.9065
45.264,70.4866
45.266,70.0696
45.268,69.657
45.27,69.2481
45.272,68.8426
45.274,68.4417
45.276,68.0436
45.278,67.6496
45.28,67.259
45.282,66.8716
45.284,66.4886
45.286,66.1081
45.288,65.732
45.29,65.3583
45.292,64.9879
45.294,64.6217
45.296,64.2579
45.298,63.8981
45.3,63.5407
45.302,63.1864
45.304,62.836
45.306,62.4878
45.308,62.1431
45.31,61.8013
45.312,61.4622
45.314,61.1267
45.316,60.7933
45.318,60.4632
45.32,60.1358
45.322,59.8109
45.324,59.4894
45.326,59.17
45.328,58.8536
45.33,58.5398
45.332,58.2284
45.334,57.9202
45.336,57.6139
45.338,57.3108
45.34,57.0096
45.342,56.7108
45.344,56.4152
45.346,56.1213
45.348,55.8305
45.35,55.5414
45.352,55.2547
45.354,54.9709
45.356,54.6887
45.358,54.4096
45.36,54.1319
45.362,53.8566
45.364,53.584
45.366,53.313
45.368,53.0445
45.37,52.7781
45.372,52.5135
45.374,52.2516
45.376,51.9911
45.378,51.733
45.38,51.4768
45.382,51.2225
45.384,50.9706
45.386,50.7201
45.388,50.4722
45.39,50.2255
45.392,49.9808
45.394,49.7385
45.396,49.4975
45.398,49.2589
45.4,49.0216
45.402,48.786
45.404,48.5528
45.406,48.3208
45.408,48.0911
45.41,47.8626
45.412,47.6358
45.414,47.4111
45.416,47.1877
45.418,46.9664
45.42,46.7463
45.422,46.5277
45.424,46.3113
45.426,46.096
45.428,45.8827
45.43,45.6705
45.432,45.4599
45.434,45.2513
45.436,45.0437
45.438,44.8379
45.44,44.6335
45.442,44.4303
45.444,44.2291
45.446,44.0289
45.448,43.8305
45.45,43.6331
45.452,43.4372
45.454,43.243
45.456,43.0498
45.458,42.8584
45.46,42.6678
45.462,42.4787
45.464,42.2912
45.466,42.1047
45.468,41.9199
45.47,41.7359
45.472,41.5532
45.474,41.3722
45.476,41.192
45.478,41.0135
45.48,40.8358
45.482,40.6593
45.484,40.4845
45.486,40.3104
45.488,40.1379
45.49,39.9661
45.492,39.7955
45.494,39.6265
45.496,39.4582
45.498,39.2913
45.5,39.1254
45.502,38.9605
45.504,38.797
45.506,38.6343
45.508,38.4728
45.51,38.3124
45.512,38.1529
45.514,37.9947
45.516,37.8373
45.518,37.6813
45.52,37.5259
45.522,37.3715
45.524,37.2185
45.526,37.0661
45.528,36.9151
45.53,36.7647
45.532,36.6152
45.534,36.4671
45.536,36.3196
45.538,36.1733
45.54,36.0277
45.542,35.883
45.544,35.7395
45.546,35.5966
45.548,35.455
45.55,35.3139
45.552,35.1737
45.554,35.0347
45.556,34.8963
45.558,34.7589
45.56,34.6224
45.562,34.4865
45.564,34.3518
45.566,34.2176
45.568,34.0845
45.57,33.9521
45.572,33.8204
45.574,33.6898
45.576,33.5597
45.578,33.4308
45.58,33.3023
45.582,33.1746
45.584,33.0479
45.586,32.9217
45.588,32.7966
45.59,32.672
45.592,32.5481
45.594,32.4252
45.596,32.3028
45.598,32.1815
45.6,32.0605
45.602,31.9403
45.604,31.8211
45.606,31.7023
45.608,31.5845
45.61,31.4671
45.612,31.3504
45.614,31.2346
45.616,31.1193
45.618,31.0048
45.62,30.8909
45.622,30.7776
45.624,30.6652
45.626,30.5532
45.628,30.442
45.63,30.3314
45.632,30.2214
45.634,30.1122
45.636,30.0034
45.638,29.8955
45.64,29.788
45.642,29.681
45.644,29.575
45.646,29.4692
45.648,29.3644
45.65,29.2599
45.652,29.156
45.654,29.0529
45.656,28.9501
45.658,28.8482
45.66,28.7466
45.662,28.6456
45.664,28.5453
45.666,28.4454
45.668,28.3463
45.67,28.2475
45.672,28.1493
45.674,28.0518
45.676,27.9546
45.678,27.8583
45.68,27.7622
45.682,27.6666
45.684,27.5718
45.686,27.4773
45.688,27.3834
45.69,27.29
45.692,27.1971
45.694,27.1048
45.696,27.0128
45.698,26.9216
45.7,26.8306
45.702,26.7401
45.704,26.6504
45.706,26.5608
45.708,26.472
45.71,26.3835
45.712,26.2954
45.714,26.208
45.716,26.1208
45.718,26.0344
45.72,25.9481
45.722,25.8624
45.724,25.7773
45.726,25.6924
45.728,25.6082
45.73,25.5242
45.732,25.4407
45.734,25.3578
45.736,25.2751
45.738,25.1931
45.74,25.1113
45.742,25.0299
45.744,24.9492
45.746,24.8686
45.748,24.7887
